@relation dataset_quejapp_nominal_utf8_proff

@attribute tipo {Peticion,Reclamo,Felicitacion,Queja,Sugerencia}
@attribute canal {Web,Email,Telefono,Presencial,Escrito,Buzon}
@attribute dia {miercoles,jueves,viernes,martes,lunes}
@attribute mes {enero,marzo,febrero,mayo,abril,junio,julio,agosto,septiembre,diciembre,octubre,noviembre}
@attribute clase {Lento,Rapido,MuyRapido,MuyLento}

@data
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Web,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Telefono,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Telefono,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Telefono,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Telefono,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Telefono,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Telefono,miercoles,febrero,MuyRapido
Peticion,Telefono,miercoles,febrero,MuyRapido
Peticion,Telefono,miercoles,febrero,MuyRapido
Peticion,Telefono,miercoles,febrero,MuyRapido
Peticion,Email,miercoles,febrero,MuyLento
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Web,jueves,febrero,MuyRapido
Peticion,Escrito,jueves,febrero,Lento
Peticion,Telefono,jueves,febrero,MuyRapido
Peticion,Telefono,jueves,febrero,MuyRapido
Peticion,Web,jueves,febrero,MuyRapido
Peticion,Telefono,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Telefono,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Web,jueves,febrero,MuyLento
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,viernes,febrero,Lento
Peticion,Email,viernes,febrero,MuyRapido
Peticion,Web,viernes,febrero,MuyRapido
Peticion,Web,viernes,febrero,MuyRapido
Peticion,Presencial,viernes,febrero,MuyRapido
Peticion,Presencial,viernes,febrero,MuyRapido
Peticion,Presencial,viernes,febrero,MuyRapido
Peticion,Presencial,viernes,febrero,MuyRapido
Peticion,Presencial,viernes,febrero,MuyRapido
Peticion,Email,viernes,febrero,MuyRapido
Peticion,Escrito,viernes,febrero,Rapido
Peticion,Web,lunes,febrero,MuyRapido
Queja,Web,viernes,febrero,Lento
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Telefono,lunes,febrero,MuyRapido
Peticion,Telefono,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Telefono,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Telefono,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Telefono,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyRapido
Peticion,Web,lunes,febrero,MuyRapido
Peticion,Web,martes,febrero,MuyRapido
Peticion,Presencial,lunes,febrero,MuyLento
Peticion,Presencial,lunes,febrero,Rapido
Peticion,Web,lunes,febrero,MuyRapido
Peticion,Web,martes,febrero,MuyRapido
Peticion,Web,lunes,febrero,MuyRapido
Peticion,Web,lunes,febrero,MuyRapido
Peticion,Web,martes,febrero,MuyRapido
Queja,Email,martes,febrero,Rapido
Peticion,Presencial,martes,febrero,MuyRapido
Peticion,Email,martes,febrero,MuyRapido
Peticion,Email,martes,febrero,Rapido
Peticion,Presencial,martes,febrero,MuyRapido
Peticion,Presencial,martes,febrero,MuyRapido
Peticion,Presencial,martes,febrero,MuyRapido
Peticion,Presencial,martes,febrero,MuyRapido
Peticion,Presencial,martes,febrero,MuyRapido
Peticion,Presencial,martes,febrero,MuyRapido
Peticion,Web,martes,febrero,Lento
Peticion,Presencial,martes,febrero,MuyRapido
Peticion,Presencial,martes,febrero,MuyRapido
Peticion,Presencial,martes,febrero,MuyRapido
Peticion,Presencial,martes,febrero,MuyRapido
Peticion,Presencial,martes,febrero,MuyRapido
Peticion,Presencial,martes,febrero,MuyRapido
Peticion,Web,martes,febrero,MuyRapido
Peticion,Email,martes,febrero,Lento
Peticion,Escrito,martes,febrero,Lento
Peticion,Web,martes,febrero,MuyRapido
Queja,Web,miercoles,febrero,MuyRapido
Peticion,Web,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Web,miercoles,febrero,MuyLento
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Email,miercoles,febrero,Rapido
Reclamo,Web,miercoles,febrero,Rapido
Peticion,Web,jueves,febrero,MuyLento
Reclamo,Web,miercoles,febrero,Lento
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Web,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Telefono,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Reclamo,Email,miercoles,febrero,Lento
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Presencial,miercoles,febrero,MuyRapido
Peticion,Web,miercoles,febrero,MuyLento
Peticion,Web,miercoles,febrero,MuyLento
Peticion,Web,miercoles,febrero,Lento
Peticion,Web,jueves,febrero,MuyRapido
Queja,Web,jueves,febrero,MuyRapido
Queja,Web,jueves,febrero,Rapido
Reclamo,Web,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Email,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Queja,Web,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
Peticion,Presencial,jueves,febrero,MuyRapido
